,Feature,Coeff
203,forest_lag,0.48014583518681353
187,forest_formation,0.44172232020855245
191,pasture,0.05349137934742045
159,emiss_agropec_full,0.01246337932502599
188,savanna,0.004959679441159731
199,other_crop,0.0015841386056265373
195,mining,0.0006337083062217372
43,n_companies_EDUCATION,0.0005882548373126734
128,n_jobs_RESEARCH AND DEVELOPMENT,0.0005100021847115368
76,n_companies_RESEARCH AND DEVELOPMENT,0.000479410550268766
2,elevation,0.000385519031672308
1,rain1,0.0003548726856528666
129,n_jobs_AERO TRANSPORT,0.0002873245039248198
30,n_companies_AGRICULTURE,0.000242566558832949
193,mosaic_ag,0.00020190539546416437
5,near_mines,0.00018697281906377154
56,n_companies_GROUND TRANSPORT,0.00014937601240167826
157,emiss_pec_full,0.00013996591177145131
17,pib_pc,0.00012625817250080547
40,n_companies_MAIL AND TELECOM,9.129983608841731e-05
196,water,8.84953572206935e-05
94,n_jobs_EDITING AND PRINTING,7.457393918765814e-05
39,n_companies_CONSTRUCTION,7.151253879464263e-05
133,n_jobs_TOTAL INDUSTRIAL,6.475408778545205e-05
108,n_jobs_GROUND TRANSPORT,6.248148743953683e-05
83,n_jobs_FOOD AND DRINKS,5.0444974822055306e-05
131,n_jobs_PETROLEUM REFINING,4.776509982923296e-05
7,near_hidrovia,3.910681395282659e-05
78,n_companies_SMOKE,3.84979207493838e-05
70,n_companies_WATER-BASED TRANSPORTATION,3.6469169741939884e-05
4,aspect,3.6195277644116914e-05
138,n_jobs_TOTAL,3.360814910845011e-05
106,n_jobs_PERSONAL SERVICES,3.358455301729443e-05
135,n_companies_TOTAL INDUSTRIAL,3.314278780014285e-05
87,n_jobs_ASSOCIATIVE ACTIVITIES,3.2068442655679525e-05
35,n_companies_ASSOCIATIVE ACTIVITIES,3.0757982692974395e-05
65,n_companies_PAPER,2.904118671830015e-05
86,n_jobs_WHOLESALE,2.9004665777445174e-05
81,n_jobs_PUBLIC ADMIN,2.7402408916272614e-05
126,n_jobs_RUBBER AND PLASTIC,2.7247877698373702e-05
148,expen_prom_ani_pro,2.4847915410237685e-05
84,n_jobs_ACCOMODATION AND FOOD,2.450349397662677e-05
21,gold,2.3221543213679147e-05
22,soy_price,2.280329558545802e-05
68,n_companies_FISHING AND AQUACULTURE,2.0052348884222057e-05
20,copper,1.998357571297686e-05
6,near_roads,1.942709009132981e-05
16,populacao,1.8536995740911237e-05
38,n_companies_TRADE REP VEHICLES,1.7907290542541326e-05
51,n_companies_NON-METALLIC MINERAL PRODUCTS,1.7500136736028413e-05
24,ag_jobs,1.4879602548094306e-05
105,n_jobs_SERVICES FOR COMPANIES,1.3283270772194883e-05
142,f_emitted_count,1.3176755579587767e-05
0,year,1.1513413904713002e-05
102,n_jobs_WOOD PROD,1.0981728456443397e-05
158,emiss_agr_full,1.08774738939742e-05
171,overall_winner_professional_job,1.0625092045380123e-05
26,public_jobs,1.0579426903129154e-05
34,n_companies_WHOLESALE,9.85294155549911e-06
47,n_companies_MACHINERY,9.63550281060509e-06
127,n_jobs_TEXTILES,8.95673498195204e-06
64,n_companies_CLOTHING,8.508890143089647e-06
55,n_companies_TRANSPORTATION,7.35528538286681e-06
29,n_companies_PUBLIC ADMIN,6.179335790955541e-06
69,n_companies_CHEMICALS,5.2240446829166484e-06
110,n_jobs_RETAIL,4.73757118329873e-06
92,n_jobs_MAIL AND TELECOM,3.0997370444813314e-06
189,mangrove,1.4258643876790554e-06
60,n_companies_INSURANCE AND SOCIAL SECURITY,0.0
48,n_companies_BASIC METALLURGY,0.0
178,overall_winner_partido_other,0.0
41,n_companies_CULTURE AND SPORT,0.0
42,n_companies_EDITING AND PRINTING,0.0
173,overall_winner_partido_PT,0.0
67,n_companies_OIL AND GAS,0.0
177,overall_winner_partido_PL,0.0
44,n_companies_ELECTRICITY AND GAS,0.0
45,n_companies_FINANCES,0.0
66,n_companies_INTERNATIONAL BODIES,0.0
46,n_companies_CLEANING AND SEWAGE,0.0
174,overall_winner_partido_PMDB_MDB,0.0
63,n_companies_FORESTRY,0.0
49,n_companies_MINING,0.0
59,n_companies_COMPUTING,0.0
50,n_companies_WOOD PROD,0.0
176,overall_winner_partido_DEM,0.0
52,n_companies_HEALTH,0.0
62,n_companies_DOMESTIC SERVICES,0.0
180,runnerup_partido_PMDB_MDB,0.0
53,n_companies_SERVICES FOR COMPANIES,0.0
54,n_companies_PERSONAL SERVICES,0.0
61,n_companies_METALLIC PRODUCTS,0.0
175,overall_winner_partido_PSDB,0.0
57,n_companies_WATER TREATMENT AND DISTRIBUTION,0.0
58,n_companies_RETAIL,0.0
179,runnerup_partido_PT,0.0
149,expen_prom_veg_pro,0.0
37,n_companies_FINANCIAL ASSISTANCE,0.0
8,indigenous_homol,0.0
14,bolsonaro,0.0
13,temer,0.0
12,dilma,0.0
11,lula,0.0
10,new_forest_code,0.0
9,mun_election_year,0.0
192,sugarcane,0.0
190,silvicultura,0.0
194,urban,0.0
197,soybean,0.0
198,rice,0.0
3,slope,0.0
200,coffee,0.0
201,citrus,0.0
15,fed_election_year,0.0
18,ironore,0.0
36,n_companies_AUTOMOBILES AND TRANSPORT,0.0
28,PIB,0.0
71,n_companies_REAL ESTATE,0.0
181,runnerup_partido_PSDB,0.0
33,n_companies_EQUIPMENT RENTAL,0.0
32,n_companies_ACCOMODATION AND FOOD,0.0
31,n_companies_FOOD AND DRINKS,0.0
182,runnerup_partido_DEM,0.0
27,construction_jobs,0.0
19,silver,0.0
25,mining_jobs,0.0
183,runnerup_partido_PL,0.0
23,beef_price,0.0
184,runnerup_partido_other,0.0
185,winner_votes_proportion,0.0
186,vote_participation_proportion,0.0
172,overall_winner_mining_job,0.0
74,n_companies_RUBBER AND PLASTIC,0.0
72,n_companies_RECYCLING,0.0
121,n_jobs_CHEMICALS,0.0
156,audits,0.0
160,incumbant,0.0
125,n_jobs_LEATHERS AND FOOTWEAR,0.0
124,n_jobs_RECYCLING,0.0
123,n_jobs_REAL ESTATE,0.0
122,n_jobs_WATER-BASED TRANSPORTATION,0.0
120,n_jobs_FISHING AND AQUACULTURE,0.0
155,illegal_industry,0.0
119,n_jobs_OIL AND GAS,0.0
118,n_jobs_INTERNATIONAL BODIES,0.0
117,n_jobs_PAPER,0.0
116,n_jobs_CLOTHING,0.0
115,n_jobs_FORESTRY,0.0
114,n_jobs_DOMESTIC SERVICES,0.0
130,n_jobs_SMOKE,0.0
132,n_jobs_,0.0
112,n_jobs_INSURANCE AND SOCIAL SECURITY,0.0
141,assassination_attempt,0.0
147,expen_petrol,0.0
146,expen_mining,0.0
145,expen_agr_org,0.0
144,expen_env_man,0.0
143,expen_agri,0.0
151,expen_agr_defense,0.0
140,assassination,0.0
154,illegal_other,0.0
139,murder_threats,0.0
152,expen_min_fuel,0.0
137,n_companies_TOTAL,0.0
136,n_companies_TOTAL SERVICE,0.0
153,illegal_mining,0.0
134,n_jobs_TOTAL SERVICE,0.0
113,n_jobs_METALLIC PRODUCTS,0.0
111,n_jobs_COMPUTING,0.0
73,n_companies_LEATHERS AND FOOTWEAR,0.0
82,n_jobs_AGRICULTURE,0.0
88,n_jobs_AUTOMOBILES AND TRANSPORT,0.0
165,overall_winner_agriculture_job,0.0
166,overall_winner_public_service_job,0.0
85,n_jobs_EQUIPMENT RENTAL,0.0
167,overall_winner_health_job,0.0
168,overall_winner_corporate_job,0.0
169,overall_winner_law_job,0.0
90,n_jobs_TRADE REP VEHICLES,0.0
80,n_companies_,0.0
79,n_companies_PETROLEUM REFINING,0.0
170,overall_winner_technical_job,0.0
77,n_companies_AERO TRANSPORT,0.0
75,n_companies_TEXTILES,0.0
150,expen_other_agr,0.0
89,n_jobs_FINANCIAL ASSISTANCE,0.0
91,n_jobs_CONSTRUCTION,0.0
109,n_jobs_WATER TREATMENT AND DISTRIBUTION,0.0
202,other_perennial,0.0
161,term_limited_seat,0.0
107,n_jobs_TRANSPORTATION,0.0
162,special,0.0
163,overall_winner_complete_college,0.0
104,n_jobs_HEALTH,0.0
103,n_jobs_NON-METALLIC MINERAL PRODUCTS,0.0
100,n_jobs_BASIC METALLURGY,0.0
93,n_jobs_CULTURE AND SPORT,0.0
99,n_jobs_MACHINERY,0.0
98,n_jobs_CLEANING AND SEWAGE,0.0
97,n_jobs_FINANCES,0.0
96,n_jobs_ELECTRICITY AND GAS,0.0
95,n_jobs_EDUCATION,0.0
164,overall_winner_feminino,0.0
101,n_jobs_MINING,0.0
