,Feature,Coeff
187,forest_formation,0.5064057362226693
203,forest_lag,0.4657706005228354
191,pasture,0.014477191934382648
159,emiss_agropec_full,0.0043331843090982725
193,mosaic_ag,0.0008828795199098614
140,assassination,0.0005905385344985353
17,pib_pc,0.00045647776117456457
96,n_jobs_ELECTRICITY AND GAS,0.000452665967049263
1,rain1,0.0003992109720809881
25,mining_jobs,0.0003441607145982114
6,near_roads,0.0003163114873566189
157,emiss_pec_full,0.00025378340197229187
105,n_jobs_SERVICES FOR COMPANIES,0.0002479578946313012
196,water,0.00023439663039766023
16,populacao,0.00022101617735442218
41,n_companies_CULTURE AND SPORT,0.00021356699295377126
5,near_mines,0.00021132255962218955
106,n_jobs_PERSONAL SERVICES,0.00020326036665651486
188,savanna,0.0001979243564214328
91,n_jobs_CONSTRUCTION,0.00019749055662836692
43,n_companies_EDUCATION,0.000192620802456066
102,n_jobs_WOOD PROD,0.00018727055074144059
2,elevation,0.00018336706612992113
58,n_companies_RETAIL,0.00017952611872593365
83,n_jobs_FOOD AND DRINKS,0.00016097333842098822
22,soy_price,0.0001546021044171632
56,n_companies_GROUND TRANSPORT,0.0001252883679864396
35,n_companies_ASSOCIATIVE ACTIVITIES,0.00012393254247140533
50,n_companies_WOOD PROD,0.00011907119146352795
4,aspect,0.00011556446214738349
24,ag_jobs,0.00011123530489259961
61,n_companies_METALLIC PRODUCTS,0.00010187424867013981
63,n_companies_FORESTRY,0.00010111577715931175
195,mining,9.289759900408597e-05
69,n_companies_CHEMICALS,8.759927584100012e-05
74,n_companies_RUBBER AND PLASTIC,7.938671092819397e-05
46,n_companies_CLEANING AND SEWAGE,7.777767670929073e-05
60,n_companies_INSURANCE AND SOCIAL SECURITY,7.2681776840545e-05
40,n_companies_MAIL AND TELECOM,7.120468395724341e-05
31,n_companies_FOOD AND DRINKS,6.944166193071564e-05
126,n_jobs_RUBBER AND PLASTIC,6.876471048257694e-05
108,n_jobs_GROUND TRANSPORT,6.750554101443725e-05
199,other_crop,6.281729086064257e-05
32,n_companies_ACCOMODATION AND FOOD,5.3121263854687524e-05
30,n_companies_AGRICULTURE,5.196473439135582e-05
94,n_jobs_EDITING AND PRINTING,5.138886579814086e-05
110,n_jobs_RETAIL,4.7698867450937886e-05
134,n_jobs_TOTAL SERVICE,4.6103707765513605e-05
51,n_companies_NON-METALLIC MINERAL PRODUCTS,4.4045257257364116e-05
176,overall_winner_partido_DEM,4.326699901902719e-05
173,overall_winner_partido_PT,4.06096889558191e-05
135,n_companies_TOTAL INDUSTRIAL,3.7835301129653324e-05
186,vote_participation_proportion,3.649146840251124e-05
64,n_companies_CLOTHING,3.423480134552628e-05
23,beef_price,3.337701457449665e-05
111,n_jobs_COMPUTING,3.291437344014131e-05
7,near_hidrovia,3.2894922034501986e-05
138,n_jobs_TOTAL,3.15669438415479e-05
29,n_companies_PUBLIC ADMIN,2.7997283224436952e-05
55,n_companies_TRANSPORTATION,2.674546431495536e-05
185,winner_votes_proportion,2.6530292796648897e-05
76,n_companies_RESEARCH AND DEVELOPMENT,2.486743422162736e-05
67,n_companies_OIL AND GAS,2.2921522414560812e-05
97,n_jobs_FINANCES,2.2805838745406966e-05
42,n_companies_EDITING AND PRINTING,1.754630532532812e-05
57,n_companies_WATER TREATMENT AND DISTRIBUTION,1.7185581072313207e-05
143,expen_agri,1.631147307182622e-05
167,overall_winner_health_job,1.607959451617331e-05
122,n_jobs_WATER-BASED TRANSPORTATION,1.567648010770069e-05
92,n_jobs_MAIL AND TELECOM,1.4263686760324714e-05
103,n_jobs_NON-METALLIC MINERAL PRODUCTS,1.3729755833230373e-05
3,slope,1.277019472436018e-05
148,expen_prom_ani_pro,1.2762469915668278e-05
144,expen_env_man,1.193593900304921e-05
107,n_jobs_TRANSPORTATION,1.1517463309614186e-05
0,year,1.1190912211011619e-05
18,ironore,1.0447979492072535e-05
190,silvicultura,8.504860996033945e-06
88,n_jobs_AUTOMOBILES AND TRANSPORT,6.803724186415439e-06
153,illegal_mining,6.007861123383603e-06
189,mangrove,5.882148153765903e-06
104,n_jobs_HEALTH,2.432794548063346e-06
28,PIB,1.5460519190322689e-06
73,n_companies_LEATHERS AND FOOTWEAR,9.9877899905491e-07
163,overall_winner_complete_college,8.282142101013083e-07
38,n_companies_TRADE REP VEHICLES,0.0
37,n_companies_FINANCIAL ASSISTANCE,0.0
36,n_companies_AUTOMOBILES AND TRANSPORT,0.0
168,overall_winner_corporate_job,0.0
172,overall_winner_mining_job,0.0
171,overall_winner_professional_job,0.0
170,overall_winner_technical_job,0.0
169,overall_winner_law_job,0.0
44,n_companies_ELECTRICITY AND GAS,0.0
45,n_companies_FINANCES,0.0
39,n_companies_CONSTRUCTION,0.0
127,n_jobs_TEXTILES,0.0
47,n_companies_MACHINERY,0.0
34,n_companies_WHOLESALE,0.0
48,n_companies_BASIC METALLURGY,0.0
49,n_companies_MINING,0.0
166,overall_winner_public_service_job,0.0
165,overall_winner_agriculture_job,0.0
52,n_companies_HEALTH,0.0
53,n_companies_SERVICES FOR COMPANIES,0.0
54,n_companies_PERSONAL SERVICES,0.0
164,overall_winner_feminino,0.0
162,special,0.0
161,term_limited_seat,0.0
59,n_companies_COMPUTING,0.0
174,overall_winner_partido_PMDB_MDB,0.0
177,overall_winner_partido_PL,0.0
33,n_companies_EQUIPMENT RENTAL,0.0
175,overall_winner_partido_PSDB,0.0
201,citrus,0.0
200,coffee,0.0
198,rice,0.0
197,soybean,0.0
194,urban,0.0
192,sugarcane,0.0
8,indigenous_homol,0.0
9,mun_election_year,0.0
10,new_forest_code,0.0
11,lula,0.0
12,dilma,0.0
13,temer,0.0
14,bolsonaro,0.0
15,fed_election_year,0.0
184,runnerup_partido_other,0.0
19,silver,0.0
20,copper,0.0
21,gold,0.0
183,runnerup_partido_PL,0.0
182,runnerup_partido_DEM,0.0
181,runnerup_partido_PSDB,0.0
180,runnerup_partido_PMDB_MDB,0.0
26,public_jobs,0.0
27,construction_jobs,0.0
179,runnerup_partido_PT,0.0
178,overall_winner_partido_other,0.0
158,emiss_agr_full,0.0
160,incumbant,0.0
156,audits,0.0
62,n_companies_DOMESTIC SERVICES,0.0
145,expen_agr_org,0.0
98,n_jobs_CLEANING AND SEWAGE,0.0
99,n_jobs_MACHINERY,0.0
100,n_jobs_BASIC METALLURGY,0.0
202,other_perennial,0.0
141,assassination_attempt,0.0
139,murder_threats,0.0
137,n_companies_TOTAL,0.0
136,n_companies_TOTAL SERVICE,0.0
133,n_jobs_TOTAL INDUSTRIAL,0.0
132,n_jobs_,0.0
109,n_jobs_WATER TREATMENT AND DISTRIBUTION,0.0
131,n_jobs_PETROLEUM REFINING,0.0
130,n_jobs_SMOKE,0.0
112,n_jobs_INSURANCE AND SOCIAL SECURITY,0.0
113,n_jobs_METALLIC PRODUCTS,0.0
114,n_jobs_DOMESTIC SERVICES,0.0
115,n_jobs_FORESTRY,0.0
116,n_jobs_CLOTHING,0.0
117,n_jobs_PAPER,0.0
118,n_jobs_INTERNATIONAL BODIES,0.0
119,n_jobs_OIL AND GAS,0.0
120,n_jobs_FISHING AND AQUACULTURE,0.0
121,n_jobs_CHEMICALS,0.0
129,n_jobs_AERO TRANSPORT,0.0
123,n_jobs_REAL ESTATE,0.0
124,n_jobs_RECYCLING,0.0
125,n_jobs_LEATHERS AND FOOTWEAR,0.0
142,f_emitted_count,0.0
95,n_jobs_EDUCATION,0.0
