,Feature,Coeff
187,forest_formation,0.47608697636656677
203,forest_lag,0.47038491747120886
191,pasture,0.03020540455090103
159,emiss_agropec_full,0.004985180732924203
1,rain1,0.002025084321277149
96,n_jobs_ELECTRICITY AND GAS,0.0015710307349443913
199,other_crop,0.0011190047553266817
16,populacao,0.0007912618499412846
17,pib_pc,0.0007489087497126478
102,n_jobs_WOOD PROD,0.0006943961913370801
7,near_hidrovia,0.0006632408716272366
5,near_mines,0.0006540593386565796
53,n_companies_SERVICES FOR COMPANIES,0.0006180222019688545
46,n_companies_CLEANING AND SEWAGE,0.00046614110426876224
121,n_jobs_CHEMICALS,0.00045738743383223843
202,other_perennial,0.00043978791471820653
2,elevation,0.0004061171577544926
188,savanna,0.0003933825916949654
29,n_companies_PUBLIC ADMIN,0.0003508768712727662
9,mun_election_year,0.0003454208898291586
83,n_jobs_FOOD AND DRINKS,0.00030129955596374454
190,silvicultura,0.0002697370652373617
32,n_companies_ACCOMODATION AND FOOD,0.0002692331586686941
26,public_jobs,0.0002555774327570768
186,vote_participation_proportion,0.000251978603806818
30,n_companies_AGRICULTURE,0.0002403984705878161
73,n_companies_LEATHERS AND FOOTWEAR,0.0002355864608361819
114,n_jobs_DOMESTIC SERVICES,0.000233803538094725
41,n_companies_CULTURE AND SPORT,0.00020072974804023302
91,n_jobs_CONSTRUCTION,0.0001982775030798917
6,near_roads,0.00018157873384739597
43,n_companies_EDUCATION,0.0001701753177720443
140,assassination,0.00015899643254958917
58,n_companies_RETAIL,0.0001572235143690792
54,n_companies_PERSONAL SERVICES,0.00015298171805157044
44,n_companies_ELECTRICITY AND GAS,0.0001476811621559077
82,n_jobs_AGRICULTURE,0.00013543978212736418
122,n_jobs_WATER-BASED TRANSPORTATION,0.00013488083089720955
61,n_companies_METALLIC PRODUCTS,0.00013427629182067425
0,year,0.00013001551822134936
136,n_companies_TOTAL SERVICE,0.00012528661265816547
69,n_companies_CHEMICALS,0.00012416069230944412
45,n_companies_FINANCES,0.00011900401269783947
101,n_jobs_MINING,0.00011233702017124211
48,n_companies_BASIC METALLURGY,0.00010903450155554432
196,water,0.00010894083429236472
94,n_jobs_EDITING AND PRINTING,0.00010617053918903603
38,n_companies_TRADE REP VEHICLES,9.776380788310275e-05
57,n_companies_WATER TREATMENT AND DISTRIBUTION,9.65499396079439e-05
21,gold,9.483347413324715e-05
158,emiss_agr_full,9.425808711263283e-05
68,n_companies_FISHING AND AQUACULTURE,8.723790826534671e-05
123,n_jobs_REAL ESTATE,7.693702939426988e-05
18,ironore,7.603339919159046e-05
35,n_companies_ASSOCIATIVE ACTIVITIES,7.238540003180443e-05
127,n_jobs_TEXTILES,7.060352325738079e-05
37,n_companies_FINANCIAL ASSISTANCE,6.866236699173453e-05
144,expen_env_man,6.54718252387889e-05
126,n_jobs_RUBBER AND PLASTIC,6.050024482268472e-05
20,copper,5.6358185616476445e-05
105,n_jobs_SERVICES FOR COMPANIES,4.76732574727922e-05
64,n_companies_CLOTHING,4.745017680001023e-05
135,n_companies_TOTAL INDUSTRIAL,4.6946681413739e-05
